MedInc,Latitude,Longitude
3.7212,37.69,-121.75
5.2443,37.68,-121.75
4.2361,37.68,-121.76
3.1856,37.68,-121.76
5.4496,37.68,-121.73
3.0222,37.68,-121.78
2.6667,37.68,-121.77
3.7301,37.68,-121.76
4.6806,37.68,-121.77
5.7907,37.67,-121.77
6.3705,37.67,-121.76
5.2649,37.67,-121.78
6.0797,37.67,-121.79
4.8571,37.67,-121.78
3.8523,37.66,-121.78
5.98,37.66,-121.79
2.45,38.69,-119.78
2.2417,38.72,-119.93
3.15,38.52,-120.0
3.4609,38.48,-120.56
3.0,38.45,-120.59
3.2031,38.46,-120.55
2.5208,38.45,-120.55
2.3549,38.43,-120.55
3.0125,38.55,-120.25
2.05,38.54,-120.79
3.125,38.51,-120.8
2.65,38.5,-120.65
3.5,38.47,-120.76
2.5476,38.45,-120.88
3.9107,38.43,-120.79
4.2917,38.44,-120.69
3.3393,38.5,-120.93
4.3029,38.42,-120.97
2.8125,38.37,-120.87
3.5508,38.34,-120.98
3.2589,38.32,-120.88
3.2937,38.26,-120.93
3.0465,38.42,-120.72
2.3125,38.38,-120.77
2.525,38.38,-120.72
3.175,38.4,-120.66
2.6078,38.42,-120.65
2.7399,38.39,-120.62
2.7236,38.36,-120.69
4.4531,38.34,-120.71
3.2135,38.31,-120.8
3.1142,39.76,-121.83
3.0068,39.76,-121.82
3.0905,39.78,-121.86
1.9362,39.77,-121.85
2.3155,39.76,-121.84
2.0094,39.76,-121.86
3.07,39.76,-121.89
1.6785,39.74,-121.88
3.6625,39.75,-121.87
3.5046,39.75,-121.86
3.9,39.74,-121.87
1.8095,39.75,-121.85
2.2833,39.74,-121.85
1.5633,39.74,-121.85
3.4191,39.73,-121.85
0.9393,39.73,-121.85
1.1019,39.74,-121.86
1.7284,39.75,-121.84
2.2621,39.74,-121.84
2.575,39.74,-121.83
4.3309,39.75,-121.8
3.0253,39.75,-121.82
3.2016,39.75,-121.82
3.1125,39.75,-121.8
3.0625,39.73,-121.79
2.125,39.71,-121.78
2.2925,39.73,-121.82
1.6797,39.73,-121.84
1.5481,39.73,-121.84
0.987,39.73,-121.84
0.9566,39.72,-121.84
1.3672,39.73,-121.84
2.0064,39.73,-121.83
1.6911,39.72,-121.85
1.6827,39.72,-121.83
1.5863,39.7,-121.81
1.7426,39.73,-121.82
1.5064,39.72,-121.82
2.0288,39.71,-121.81
4.5032,39.82,-121.87
3.7007,39.71,-121.89
3.5735,39.79,-121.97
3.5375,39.68,-121.84
2.8306,39.64,-121.8
4.712,39.66,-121.77
2.3833,39.59,-121.74
3.0625,39.59,-121.9
2.7143,39.88,-121.75
3.5189,39.82,-121.68
2.4028,40.06,-121.54
2.3036,39.97,-121.51
2.8657,39.86,-121.59
2.2419,39.83,-121.58
2.4537,39.8,-121.6
2.5374,39.79,-121.62
2.3507,39.82,-121.59
2.3079,39.83,-121.6
2.6147,39.82,-121.63
2.567,39.79,-121.6
1.625,39.79,-121.59
1.4048,39.78,-121.59
2.1838,39.78,-121.59
1.875,39.77,-121.6
2.963,39.77,-121.61
2.6823,39.78,-121.63
2.1912,39.8,-121.57
2.0458,39.78,-121.57
2.3068,39.77,-121.59
2.7863,39.79,-121.58
2.0882,39.76,-121.57
3.1061,39.76,-121.58
1.7875,39.76,-121.58
2.2,39.75,-121.59
2.3403,39.77,-121.6
1.8245,39.76,-121.6
2.5428,39.76,-121.61
1.8125,39.77,-121.62
3.0,39.76,-121.65
2.8182,39.76,-121.63
1.7788,39.76,-121.62
1.0625,39.75,-121.62
1.8616,39.75,-121.63
2.3711,39.74,-121.64
3.0660000000000003,39.71,-121.71
2.9625,39.66,-121.66
3.13,39.69,-121.56
2.4623,39.74,-121.57
2.3798,39.74,-121.59
1.9766,39.75,-121.6
2.3958,39.68,-121.6
1.6948,39.83,-121.5
2.3895,39.72,-121.41
2.8871,39.61,-121.39
2.3684,39.65,-121.24
1.4896,39.55,-121.19
2.3917,39.52,-121.36
1.7708,39.52,-121.56
1.7308,39.52,-121.56
1.5771,39.53,-121.56
2.1467,39.6,-121.54
2.9562,39.54,-121.46
3.9028,39.52,-121.49
3.0446,39.5,-121.44
3.2174,39.49,-121.47
2.6921,39.51,-121.47
4.5156,39.53,-121.53
2.4821,39.52,-121.53
2.9688,39.52,-121.53
2.502,39.51,-121.54
2.334,39.51,-121.52
2.0357,39.51,-121.55
0.8024,39.51,-121.55
1.1607,39.51,-121.55
1.3654,39.51,-121.56
1.6352,39.51,-121.56
1.5714,39.5,-121.57
1.9956,39.52,-121.58
1.6389,39.51,-121.58
2.1658,39.5,-121.58
1.6346,39.5,-121.62
1.8661,39.52,-121.61
1.4833,39.53,-121.65
0.8252,39.48,-121.57
1.0585,39.5,-121.55
1.3289,39.5,-121.54
1.5313,39.49,-121.53
1.8047,39.48,-121.54
2.4952,39.47,-121.54
2.2045,39.48,-121.55
2.9965,39.49,-121.49
3.2833,39.5,-121.52
2.6563,39.49,-121.52
2.0455,39.48,-121.52
1.3611,39.45,-121.55
2.6071,39.44,-121.53
1.7727,39.44,-121.55
2.3566,39.43,-121.52
2.425,39.4,-121.46
3.0208,39.39,-121.39
2.5313,39.33,-121.54
2.1776,39.39,-121.59
1.9943,39.37,-121.67
1.7552,39.35,-121.65
2.6607,39.34,-121.67
2.7891,39.32,-121.65
2.3224,39.36,-121.69
1.7885,39.37,-121.7
1.91,39.36,-121.7
2.0474,39.36,-121.7
1.8355,39.36,-121.69
2.3243,39.38,-121.74
2.5259,39.33,-121.8
2.2813,39.42,-121.71
2.1728,39.41,-121.71
2.4943,39.4,-121.75
3.3929,39.48,-121.79
2.3816,38.15,-120.46
2.5,38.12,-120.55
2.3654,38.09,-120.56
2.9063,38.07,-120.55
2.2875,38.07,-120.54
2.6528,37.97,-120.67
3.0,38.09,-120.46
2.9821,38.24,-120.79
2.0472,38.2,-120.9
4.0109,38.16,-120.88
3.636,38.11,-120.91
3.8488,38.12,-120.76
2.1382,38.28,-120.65
2.5473,38.24,-120.72
2.0417,38.19,-120.67
2.6417,38.2,-120.57
2.4583,38.25,-120.43
2.6667,38.39,-120.56
2.5667,38.41,-120.54
2.7344,38.42,-120.42
3.024,38.33,-120.41
1.625,38.31,-120.55
2.2604,38.35,-120.57
2.8208,38.21,-120.36
3.75,38.23,-120.34
4.4063,38.26,-120.33
2.9821,38.25,-120.34
2.6942,38.23,-120.37
2.5352,38.25,-120.37
3.3542,38.29,-120.27
3.075,38.31,-120.27
3.125,38.42,-120.19
2.7841,39.03,-121.91
2.9489,38.99,-122.0
2.2754,39.0,-122.13
2.7137,39.15,-121.99
3.2625,39.22,-122.04
3.017,39.25,-122.08
2.25,39.1,-122.33
3.125,39.15,-122.2
2.331,39.13,-122.09
2.875,39.34,-122.05
2.5625,39.31,-122.17
1.7463,39.3,-122.51
2.2679,39.21,-122.01
2.5556,39.21,-122.01
2.4559,39.21,-122.01
2.1845,39.3,-121.96
3.4402,38.03,-121.65
3.6694,38.03,-121.63
3.2619,38.04,-121.63
5.0016,38.0,-121.73
4.9618,38.0,-121.72
5.0468,37.98,-121.72
3.6411,37.98,-121.68
5.1041,37.98,-121.7
3.3558,37.99,-121.71
4.375,37.99,-121.67
1.6554,37.93,-121.68
2.8828,37.94,-121.7
3.8125,37.95,-121.69
3.2813,37.96,-121.7
4.7426,37.93,-121.66
4.8958,37.91,-121.7
2.2216,37.93,-121.7
5.7104,37.95,-121.74
4.6587,37.93,-121.7
5.1017,37.91,-121.6
6.9051,37.9,-121.6
3.691,37.86,-121.61
4.4583,37.85,-121.64
2.2532,38.01,-121.8
2.2361,38.01,-121.81
2.2639,38.01,-121.81
2.2361,38.02,-121.82
2.1719,38.01,-121.82
1.5988,38.01,-121.82
3.4722,38.01,-121.82
0.536,38.02,-121.84
4.4491,38.01,-121.78
3.1728,38.01,-121.79
3.6118,38.0,-121.79
2.7234,38.01,-121.8
3.5179,38.01,-121.8
5.3245,38.0,-121.78
3.9861,38.01,-121.77
4.8194,37.99,-121.81
5.1435,37.99,-121.81
5.0164,37.98,-121.82
2.6364,38.01,-121.82
2.8466,38.0,-121.82
2.905,38.0,-121.81
4.4583,38.0,-121.82
4.2647,38.0,-121.85
2.0411,38.0,-121.85
2.5495,38.0,-121.83
4.8359,38.0,-121.83
4.9167,37.99,-121.83
4.4853,37.99,-121.83
4.7566,37.99,-121.83
1.7161,38.0,-121.83
3.3625,37.99,-121.84
4.6029,37.99,-121.84
5.6779,37.99,-121.83
2.5893,38.0,-121.79
5.6506,37.99,-121.79
5.7321,37.99,-121.79
3.5368,38.0,-121.8
5.5,37.99,-121.8
5.4409,37.99,-121.77
4.1111,38.03,-121.88
1.2024,38.04,-121.9
1.3958,38.04,-121.86
2.7083,38.02,-121.87
2.0,38.03,-121.88
2.0034,38.03,-121.9
2.5737,38.02,-121.88
3.3371,38.02,-121.89
3.6154,38.02,-121.9
3.1389,38.02,-121.87
4.1947,38.0,-121.88
2.7374,38.01,-121.88
4.2227,38.01,-121.89
5.3098,38.0,-121.88
3.5857,38.0,-121.86
5.25,38.0,-121.86
4.1016,37.99,-121.89
5.5676,37.99,-121.88
4.8542,38.0,-121.87
4.9783,37.99,-121.87
3.0042,38.01,-121.89
2.1417,38.02,-121.9
4.6628,38.01,-121.9
5.102,38.02,-121.92
4.0972,38.01,-121.89
3.5129,38.01,-121.9
4.1094,38.0,-121.9
6.0497,38.0,-121.9
6.1237,38.01,-121.92
5.3363,38.01,-121.93
5.1337,38.02,-121.93
4.0767,38.03,-121.95
1.4871,38.03,-121.94
3.016,38.02,-121.96
2.1013,38.02,-121.95
2.7907,38.02,-121.94
3.5436,38.03,-121.92
4.2067,38.02,-121.92
3.4817,38.02,-121.91
2.5833,38.04,-121.97
3.7043,38.03,-121.97
3.3661,38.05,-121.98
4.8693,38.02,-122.02
6.0424,38.03,-122.0
2.0523,38.02,-122.14
2.5795,38.03,-122.14
2.9583,38.02,-122.13
1.8523,38.01,-122.13
4.5,38.01,-122.14
2.1974,38.01,-122.13
2.5481,38.0,-122.13
5.1265,38.02,-122.16
3.1711,38.01,-122.11
3.3831,38.01,-122.11
4.2042,38.0,-122.12
3.9519,38.01,-122.12
3.609,38.01,-122.12
4.1189,38.01,-122.12
3.8824,38.02,-122.09
3.6523,38.02,-122.1
3.625,38.0,-122.07
5.2015,38.0,-122.09
5.76,38.0,-122.11
5.0509,37.99,-122.08
5.4496,37.99,-122.09
5.1297,37.99,-122.11
4.3875,37.99,-122.11
6.6579,37.97,-122.08
6.9961,37.97,-122.09
6.135,37.98,-122.11
5.6875,37.98,-122.09
4.675,37.99,-122.12
5.6931,37.97,-122.1
4.3571,37.96,-122.1
6.3699,37.96,-122.1
4.5401,37.99,-122.07
4.0154,37.98,-122.07
3.7262,37.97,-122.07
5.0172,37.96,-122.07
4.2917,37.96,-122.06
6.0859,37.96,-122.08
4.7386,37.95,-122.06
4.5893,37.95,-122.07
5.0672,37.95,-122.08
4.8702,37.95,-122.08
5.0445,37.96,-122.07
3.9816,37.96,-122.06
4.175,37.95,-122.05
2.5459,37.94,-122.05
2.5268,37.94,-122.06
3.5057,37.94,-122.07
2.892,37.94,-122.07
5.0761,37.93,-122.08
4.725,37.94,-122.08
4.475,37.94,-122.07
6.0265,37.95,-122.09
6.1922,37.94,-122.09
3.2484,38.0,-122.04
3.2,37.99,-122.04
4.125,37.99,-122.04
6.1359,37.97,-122.05
2.8043,37.99,-122.06
1.8229,37.99,-122.06
3.7333,38.0,-122.05
2.3462,38.0,-122.05
1.3894,37.98,-122.03
2.3152,37.97,-122.04
5.7295,38.0,-122.03
4.5707,38.01,-122.03
3.8897,37.99,-122.04
3.6042,37.98,-122.03
4.6375,38.0,-122.02
4.9022,37.99,-122.03
4.45,37.99,-122.02
4.59,37.99,-122.03
3.4531,37.98,-122.03
3.5179,37.98,-122.01
4.317,37.98,-122.01
5.1118,37.98,-122.0
5.1021,37.97,-122.0
3.6449,37.97,-122.01
2.8456,37.98,-122.02
3.4187,37.98,-122.02
5.4607,37.99,-122.0
5.0915,37.98,-122.0
4.4536,37.98,-121.99
6.2135,37.97,-121.99
4.9219,37.98,-122.0
4.525,37.98,-122.0
4.0507,37.98,-122.01
3.7841,37.99,-122.01
6.1436,37.96,-121.95
6.1168,37.97,-121.97
5.0092,37.97,-121.97
4.7891,37.96,-121.97
5.2145,37.96,-121.96
3.6133,37.95,-121.96
3.65,37.96,-121.98
5.7512,37.97,-121.97
5.9617,37.97,-121.98
5.2442,37.97,-121.98
5.1333,37.97,-121.99
4.6071,37.97,-121.99
3.7,37.96,-122.0
4.5833,37.96,-122.0
3.0859,37.95,-121.96
5.431,37.95,-121.97
3.1573,37.96,-121.98
7.6166,37.96,-121.99
5.5872,37.96,-121.99
6.7371,37.95,-121.98
6.7821,37.95,-121.98
5.3794,37.97,-122.01
4.0,37.97,-122.02
3.25,37.97,-122.03
2.9861,37.97,-122.04
2.9915,37.97,-122.03
2.9097,37.96,-122.04
2.5841,37.97,-122.04
3.1968,37.97,-122.04
2.2411,37.96,-122.04
3.8456,37.96,-122.05
3.6964,37.96,-122.04
1.837,37.96,-122.04
3.1838,37.95,-122.05
5.4482,37.95,-122.05
6.0901,37.95,-122.01
6.6727,37.96,-122.02
2.1083,37.96,-122.03
3.1719,37.95,-122.03
2.4519,37.95,-122.02
4.9485,37.95,-122.03
5.6642,37.95,-122.02
4.2569,37.94,-122.02
6.7061,37.94,-122.01
4.125,37.94,-122.02
6.0704,37.94,-122.01
6.3809,37.94,-122.01
6.8145,37.95,-122.0
7.5898,37.93,-122.01
3.1406,37.95,-122.04
5.6292,37.94,-122.04
4.6602,37.94,-122.05
4.7188,37.95,-122.04
2.85,37.95,-122.05
5.5777,37.94,-122.03
6.0918,37.93,-122.03
4.0473,37.93,-122.05
4.45,37.93,-122.05
4.7094,37.92,-122.05
7.4713,37.92,-122.02
6.5847,37.92,-122.03
7.6877,37.91,-122.01
5.0362,37.91,-122.03
4.1612,37.91,-122.06
2.6998,37.9,-122.06
3.1002,37.89,-122.06
5.0255,37.93,-122.07
3.7433,37.93,-122.07
4.4312,37.92,-122.07
4.4561,37.92,-122.08
6.195,37.92,-122.08
5.0391,37.91,-122.07
3.6833,37.91,-122.07
5.0499,37.9,-122.08
7.0895,37.91,-122.09
4.3864,37.89,-122.07
6.2924,37.89,-122.08
5.1097,37.9,-122.08
5.5636,37.89,-122.07
5.6558,37.89,-122.07
6.5378,37.88,-122.06
6.7192,37.87,-122.05
2.9526,37.9,-122.05
4.6528,37.9,-122.05
4.2625,37.89,-122.05
7.5349,37.89,-122.04
4.8088,37.9,-122.05
5.6986,37.9,-122.04
7.5,37.89,-122.02
4.6424,37.88,-122.04
6.112,37.86,-122.03
9.5862,37.85,-122.04
6.2726,37.73,-121.94
6.1265,37.73,-121.94
6.2048,37.73,-121.93
3.375,37.73,-121.93
6.3325,37.74,-121.95
6.2631,37.74,-121.95
6.2781,37.75,-121.94
2.4821,37.73,-121.92
6.8806,37.74,-121.93
6.6204,37.75,-121.94
6.6131,37.79,-121.97
7.6473,37.8,-121.98
8.155,37.8,-121.98
5.5921,37.81,-121.98
8.3188,37.81,-121.96
7.9168,37.8,-121.97
7.8287,37.8,-121.94
6.7857,37.79,-121.97
6.3942,37.78,-121.95
9.7037,37.76,-121.96
4.6932,37.76,-121.94
10.3345,37.76,-121.93
12.5915,37.74,-121.92
3.1591,37.78,-121.93
15.0001,37.74,-121.96
6.7027,37.76,-121.97
7.2216,37.77,-121.97
7.9393,37.74,-121.98
7.7072,37.84,-122.02
6.5617,37.83,-122.01
4.6042,37.82,-122.0
3.375,37.82,-121.99
9.8708,37.83,-122.03
5.1755,37.77,-121.99
4.9018,37.81,-121.99
7.6518,37.8,-122.02
8.2673,37.87,-122.03
7.3732,37.88,-122.02
8.4352,37.87,-122.02
7.2655,37.86,-122.03
10.7372,37.86,-122.0
13.4883,37.87,-121.97
7.5139,37.84,-121.96
9.5271,37.84,-122.0
12.2478,37.85,-121.96
8.0839,37.83,-121.99
8.003,37.82,-121.98
9.0776,37.81,-121.95
8.039,37.93,-122.1
10.4549,37.94,-122.12
6.5095,37.9,-122.1
10.3224,37.9,-122.14
8.3678,37.91,-122.12
6.8686,37.89,-122.09
5.2079,37.89,-122.1
4.3235,37.89,-122.11
6.4666,37.88,-122.11
8.0448,37.88,-122.12
4.125,37.89,-122.12
2.7411,37.89,-122.13
10.3713,37.87,-122.13
6.2275,37.88,-122.14
3.5536,37.88,-122.07
2.3971,37.88,-122.08
2.9330000000000003,37.88,-122.08
2.9167,37.87,-122.08
3.6437,37.85,-122.06
3.12,37.86,-122.07
4.4551,37.86,-122.06
3.5893,37.86,-122.07
2.4896,37.87,-122.08
7.2315,37.88,-122.1
7.6202,37.86,-122.09
6.5814,37.87,-122.11
8.0074,37.85,-122.12
11.7064,37.84,-122.08
7.6717,37.81,-122.12
6.6657,37.82,-122.12
7.202999999999999,37.83,-122.11
11.3421,37.82,-122.08
4.5744,37.86,-122.14
7.3267,37.85,-122.14
5.6349,37.84,-122.14
7.52,37.83,-122.16
8.1586,37.86,-122.16
4.9,37.88,-122.18
8.9571,37.86,-122.18
8.7589,37.89,-122.16
7.6917,37.88,-122.17
7.6107,37.88,-122.17
6.917000000000001,37.87,-122.17
2.4444,37.88,-122.22
7.3195,37.89,-122.2
7.7736,37.88,-122.2
10.9405,37.91,-122.18
10.3416,37.9,-122.2
9.0064,37.9,-122.18
8.1489,37.89,-122.18
5.2699,37.98,-121.84
6.4753,37.97,-121.81
5.5601,37.97,-121.78
2.875,37.95,-121.83
10.5815,37.83,-121.94
13.2949,37.82,-121.89
13.1499,37.81,-121.91
8.3209,37.81,-121.82
2.9591,37.99,-121.96
5.1582,37.94,-121.96
4.1483,37.95,-121.96
6.8642,37.94,-121.95
6.6134,37.93,-121.97
8.3956,37.92,-122.01
8.1163,37.92,-122.01
9.0243,37.92,-121.99
7.3445,37.89,-121.93
5.2798,37.96,-121.92
7.1978,37.95,-121.94
8.7059,37.93,-121.91
6.2296,37.94,-121.94
7.5695,37.93,-121.94
6.299,37.93,-121.93
6.6049,37.93,-121.93
5.9346,37.94,-121.95
5.7001,38.02,-122.25
5.6293,38.03,-122.25
6.0224,38.02,-122.21
6.7741,37.96,-122.2
3.125,38.06,-122.23
2.5517,38.05,-122.23
3.6154,38.06,-122.21
5.6022,38.04,-122.2
4.4474,38.03,-122.26
2.3103,38.04,-122.27
3.9345,38.03,-122.26
2.694,38.04,-122.26
1.6767,38.05,-122.25
5.0969,38.06,-122.32
3.4471,38.0,-122.28
4.025,38.0,-122.29
4.3173,38.03,-122.36
4.4394,38.0,-122.3
4.621,38.0,-122.31
3.2759,38.01,-122.31
4.375,37.99,-122.28
5.1178,37.98,-122.26
5.8899,37.99,-122.27
6.0289,37.98,-122.27
5.0473,38.02,-122.26
5.7862,38.01,-122.24
6.0102,38.01,-122.24
6.5006,38.0,-122.25
4.2269,38.0,-122.26
5.2375,38.0,-122.26
5.8418,38.0,-122.27
6.1576,38.0,-122.27
6.2073,38.0,-122.26
5.1046,37.98,-122.29
5.5,37.96,-122.28
6.0666,37.97,-122.27
3.6393,37.97,-122.3
3.5353,37.97,-122.3
4.4911,37.97,-122.29
3.375,37.97,-122.3
4.4387,37.94,-122.29
4.45,37.95,-122.32
3.8343,37.94,-122.31
4.3958,37.94,-122.31
4.35,37.95,-122.32
4.2348,37.99,-122.31
3.6518,37.98,-122.3
3.9722,37.97,-122.32
4.6944,38.01,-122.32
2.9781,38.0,-122.33
4.3333,38.0,-122.31
4.2852,37.99,-122.32
4.0437,38.0,-122.32
2.6167,37.99,-122.34
6.0115,37.98,-122.33
3.911,37.99,-122.33
4.125,38.0,-122.39
0.716,37.96,-122.36
1.5347,37.96,-122.36
1.8333,37.95,-122.36
1.6023,37.95,-122.37
0.9797,37.95,-122.37
0.7403,37.96,-122.37
1.4583,37.98,-122.41
3.9773,37.98,-122.34
3.7562,37.98,-122.35
6.0426,37.97,-122.34
2.0353,37.96,-122.35
2.5863,37.97,-122.35
3.2188,37.97,-122.35
4.6937,37.97,-122.32
4.5,37.97,-122.32
3.3125,37.97,-122.33
4.4135,37.98,-122.33
3.5463,37.97,-122.33
2.3382,37.97,-122.34
3.9118,37.96,-122.33
2.5164,37.96,-122.35
1.875,37.96,-122.35
2.0724,37.96,-122.35
2.6328,37.95,-122.35
2.5461,37.96,-122.35
1.8664,37.96,-122.36
3.375,37.96,-122.32
4.0417,37.96,-122.32
2.5769,37.95,-122.32
2.1915,37.95,-122.33
2.1991,37.96,-122.34
2.5382,37.96,-122.34
3.7277,37.94,-122.32
5.5196,37.94,-122.32
3.9464,37.93,-122.32
3.7708,37.95,-122.33
2.8833,37.94,-122.33
3.5848,37.94,-122.33
3.1571,37.94,-122.33
3.9417,37.94,-122.33
4.0526,37.94,-122.33
3.6719,37.95,-122.34
3.0313,37.95,-122.33
4.0927,37.95,-122.33
3.0694,37.95,-122.34
2.875,37.95,-122.34
3.2333,37.95,-122.34
3.2833,37.95,-122.34
3.0737,37.95,-122.35
3.6094,37.95,-122.35
2.7714,37.95,-122.36
3.942,37.94,-122.34
2.7391,37.94,-122.34
1.681,37.94,-122.34
3.125,37.94,-122.34
2.3456,37.94,-122.35
1.6571,37.94,-122.35
2.8967,37.94,-122.35
1.5139,37.95,-122.36
3.0862,37.94,-122.36
0.9687,37.94,-122.36
1.3365,37.94,-122.36
1.822,37.94,-122.36
1.3167,37.94,-122.37
1.7865,37.93,-122.35
2.3352,37.93,-122.35
1.6,37.94,-122.36
3.05,37.93,-122.36
1.0521,37.94,-122.37
1.75,37.93,-122.37
5.0524,37.91,-122.38
4.016,37.93,-122.42
3.2875,37.94,-122.41
2.1287,37.93,-122.34
1.7257,37.93,-122.35
1.7727,37.93,-122.36
1.9375,37.93,-122.36
0.8641,37.93,-122.37
1.125,37.91,-122.33
1.9224,37.92,-122.35
1.3929,37.92,-122.36
4.2895,37.91,-122.35
2.3475,37.93,-122.33
3.0156,37.93,-122.33
1.4423,37.93,-122.34
2.64,37.93,-122.34
3.2222,37.93,-122.35
5.0187,37.92,-122.32
2.2301,37.92,-122.33
3.2674,37.92,-122.32
2.6399,37.91,-122.32
2.7628,37.91,-122.31
3.6417,37.91,-122.31
4.1146,37.91,-122.31
5.3433,37.93,-122.31
5.0399,37.93,-122.31
5.1067,37.93,-122.32
6.2712,37.94,-122.32
6.0677,37.92,-122.3
5.943,37.92,-122.29
6.516,37.92,-122.29
4.5,37.93,-122.3
3.5089,37.93,-122.31
2.675,37.93,-122.32
2.8456,37.92,-122.31
3.724,37.92,-122.31
2.5,37.92,-122.31
3.3594,37.92,-122.32
4.1587,37.92,-122.31
4.0804,37.92,-122.3
2.7243,37.91,-122.31
2.9441,37.91,-122.3
3.6321,37.91,-122.3
2.9219,37.9,-122.3
3.4091,37.9,-122.3
2.3946,37.9,-122.3
2.2672,37.9,-122.3
6.0,37.92,-122.29
5.1691,37.91,-122.29
4.0536,37.91,-122.29
5.5357,37.91,-122.29
4.4286,37.9,-122.29
6.5576,37.91,-122.28
6.3538,37.9,-122.28
4.1212,37.9,-122.28
5.827999999999999,37.91,-122.28
6.3669,37.91,-122.27
7.3089,37.91,-122.28
3.7557,41.8,-124.17
1.9797,41.8,-124.3
2.4805,41.75,-124.23
2.5795,41.77,-124.21
1.6654,41.78,-124.19
1.7038,41.73,-124.22
2.0074,41.75,-124.21
2.4605,41.76,-124.17
2.1829,41.74,-124.16
2.275,41.95,-124.14
2.1336,41.92,-124.16
3.0313,41.84,-124.3
2.2868,41.81,-124.15
2.9688,41.68,-123.91
3.13,41.88,-123.83
2.0202,41.54,-123.92
1.5536,38.96,-119.94
2.625,38.95,-119.95
2.02,38.95,-119.95
1.7245,38.95,-119.95
2.32,38.95,-119.94
2.5875,38.94,-119.95
2.4917,38.94,-119.93
1.9667,38.94,-119.97
3.1806,38.93,-119.97
3.5417,38.96,-119.98
2.2589,38.94,-119.96
1.8906,38.94,-119.96
2.83,38.93,-119.96
4.6,38.92,-119.94
1.9018,38.94,-119.98
4.0417,38.94,-119.98
3.1625,38.94,-119.99
3.0806,38.94,-119.99
2.9091,38.93,-119.99
2.3281,38.93,-119.98
2.6607,38.93,-119.98
3.15,38.92,-119.98
2.0708,38.92,-119.98
3.9722,38.93,-120.0
2.9960000000000004,38.93,-120.01
3.3295,38.92,-120.0
3.5,38.92,-120.0
1.7188,38.92,-120.01
2.675,38.92,-120.01
2.2056,38.91,-120.02
3.2396,38.92,-120.02
2.0938,38.91,-120.01
1.9851,38.91,-120.01
3.0089,38.89,-120.01
1.9727,38.9,-120.0
2.7457,38.88,-119.99
3.5,38.9,-119.98
5.0718,38.91,-119.92
4.225,38.87,-120.0
3.5714,38.84,-119.96
4.3333,38.76,-120.02
3.7891,38.86,-120.04
3.8333,38.89,-120.03
3.017,38.86,-120.02
2.875,39.06,-120.13
4.0313,39.04,-120.16
4.975,39.01,-120.16
4.0714,39.01,-120.06
1.875,38.91,-120.1
4.8311,38.91,-120.97
3.93,38.81,-121.04
3.7625,38.94,-120.72
2.902,38.91,-120.88
3.2027,38.86,-120.92
2.8562,38.83,-120.87
3.1635,38.81,-120.84
2.9444,38.89,-120.81
1.7222,38.83,-120.79
3.4688,38.85,-120.71
4.9583,38.87,-120.5
0.9227,38.9,-120.3
4.7083,38.68,-121.09
6.843999999999999,38.67,-121.08
4.6394,38.66,-121.07
6.314,38.7,-121.06
5.3344,38.58,-121.0
4.7276,38.73,-121.01
4.1163,38.69,-120.99
4.5246,38.66,-121.02
5.4413,38.67,-120.99
5.584,38.67,-120.98
3.225,38.66,-120.98
3.2964,38.68,-120.98
5.2032,38.69,-120.95
3.9036,38.66,-120.96
4.0714,38.65,-120.97
4.5568,38.65,-120.93
4.1843,38.62,-120.91
4.3981,38.79,-120.95
5.5111,38.77,-120.93
4.835,38.73,-120.91
4.0,38.71,-120.87
4.825,38.77,-120.84
2.5625,38.75,-120.86
2.2269,38.74,-120.83
2.8807,38.73,-120.84
2.5104,38.73,-120.81
2.1603,38.74,-120.78
2.3314,38.74,-120.81
2.6392,38.76,-120.76
1.5625,38.73,-120.76
2.9844,38.73,-120.78
2.7273,38.73,-120.81
3.6406,38.72,-120.78
2.1682,38.76,-120.67
2.9,38.75,-120.7
2.9219,38.73,-120.71
4.03,38.77,-120.58
2.3583,38.77,-120.58
3.0217,38.76,-120.6
1.7266,38.76,-120.59
2.7201,38.75,-120.63
4.0709,38.69,-120.7
4.0675,38.73,-120.63
4.0197,38.71,-120.62
3.0789,38.68,-120.63
3.9812,38.75,-120.54
2.5865,38.6,-120.76
2.5042,38.61,-120.66
2.6833,38.57,-120.72
3.6125,38.53,-120.59
3.5192,38.61,-120.44
3.5667,38.71,-120.32
4.625,38.8,-120.08
4.0827,38.58,-120.88
5.7373,38.63,-120.84
3.0565,38.67,-120.81
3.5511,38.65,-120.76
3.4872,38.69,-120.85
2.3319,38.7,-120.79
2.101,36.73,-119.81
1.372,36.73,-119.81
1.5625,36.74,-119.81
1.975,36.73,-119.79
1.7011,36.73,-119.8
0.9513,36.72,-119.8
1.5833,36.72,-119.81
2.2206,36.73,-119.81
2.1518,36.73,-119.77
1.4427,36.72,-119.77
1.2344,36.73,-119.78
1.7829,36.73,-119.77
1.5227,36.75,-119.77
1.5547,36.74,-119.77
2.5045,36.74,-119.78
1.2375,36.75,-119.78
1.2813,36.75,-119.78
1.0513,36.74,-119.79
2.1094,36.74,-119.79
0.799,36.74,-119.8
1.3527,36.75,-119.8
1.123,36.75,-119.79
1.8967,36.74,-119.82
1.6435,36.72,-119.82
2.6176,36.72,-119.82
2.4137,36.73,-119.83
4.35,36.72,-119.83
2.4167,36.71,-119.83
