,Longitude,Latitude,MedInc
880,-121.99,37.56,5.0
881,-121.99,37.56,4.3393
882,-121.96,37.55,4.1387
883,-121.97,37.56,4.8052
884,-121.97,37.54,4.6349
885,-121.97,37.55,3.168
886,-121.98,37.54,3.1326
887,-121.99,37.55,2.9074
888,-121.94,37.56,8.3996
889,-121.95,37.55,6.6478
890,-121.93,37.54,6.629
891,-121.94,37.54,6.2179
892,-121.94,37.53,5.761
893,-121.95,37.54,4.6641
894,-121.94,37.54,6.7599
895,-121.96,37.54,3.9909
896,-121.96,37.53,4.2955
897,-121.96,37.53,4.9615
898,-121.96,37.53,2.6198
899,-121.97,37.54,4.7135
900,-121.97,37.53,4.75
901,-121.97,37.53,5.4299
902,-121.98,37.53,4.6
903,-121.98,37.53,4.1947
904,-121.99,37.54,5.388
905,-121.99,37.54,3.9444
906,-121.99,37.54,5.3283
907,-121.99,37.55,4.8403
908,-122.0,37.54,5.1616
909,-122.01,37.55,4.9167
910,-122.0,37.55,4.1591
911,-122.01,37.54,5.0
912,-122.0,37.54,5.8325
913,-122.01,37.53,5.7057
914,-121.99,37.53,5.0423
915,-121.97,37.52,4.5317
916,-121.97,37.51,5.4359
917,-121.97,37.52,5.0824
918,-121.95,37.52,5.2308
919,-121.96,37.51,4.4107
920,-121.96,37.52,5.2396
921,-121.93,37.53,4.7478
922,-121.92,37.53,8.4045
923,-121.89,37.49,9.7194
924,-121.92,37.49,5.1643
925,-121.92,37.48,5.3813
926,-121.92,37.47,6.0878
927,-121.91,37.47,6.867999999999999
928,-122.03,37.55,6.992000000000001
929,-122.03,37.55,4.9118
930,-122.04,37.55,4.4357
931,-122.04,37.54,4.9464
932,-122.05,37.54,5.2882
933,-122.05,37.55,5.1321
934,-122.04,37.53,3.9667
935,-122.04,37.5,3.1696
936,-122.06,37.54,5.0838
937,-122.03,37.54,4.8214
938,-122.03,37.54,4.1406
939,-122.04,37.53,3.7364
940,-122.02,37.54,3.535
941,-122.03,37.54,5.0739
942,-122.03,37.53,3.256
943,-122.01,37.53,6.0667
944,-122.02,37.53,5.7072
945,-122.0,37.51,4.9867
946,-121.92,37.72,5.1437
947,-121.92,37.72,5.347
948,-121.91,37.71,5.7233
949,-121.93,37.72,4.4697
950,-121.93,37.72,4.9107
951,-121.93,37.71,4.2281
952,-121.94,37.71,5.0143
953,-121.96,37.71,7.2494
954,-121.92,37.64,5.1406
955,-121.93,37.66,8.3337
956,-121.92,37.69,7.316
957,-121.9,37.66,6.4994
958,-121.92,37.68,7.2211
959,-121.93,37.7,4.4087
960,-121.91,37.69,5.9345
961,-121.91,37.68,6.1770000000000005
962,-121.91,37.68,5.817
963,-121.91,37.69,6.3132
964,-121.89,37.68,6.3373
965,-121.88,37.68,7.332999999999999
966,-121.89,37.68,6.2918
967,-121.88,37.67,6.5214
968,-121.88,37.67,6.4524
969,-121.89,37.67,6.0604
970,-121.89,37.67,6.5285
971,-121.9,37.67,7.2639
972,-121.9,37.67,7.4353
973,-121.88,37.66,3.1127
974,-121.87,37.66,2.4896
975,-121.87,37.66,5.0677
976,-121.89,37.66,2.1187
977,-121.88,37.64,10.9506
978,-121.87,37.57,7.0691
979,-121.87,37.67,5.5
980,-121.87,37.67,4.9879
981,-121.85,37.68,6.8132
982,-121.85,37.66,5.6399
983,-121.86,37.66,4.1597
984,-121.87,37.66,5.7519
985,-121.84,37.66,5.6417
986,-121.85,37.72,10.3203
987,-121.82,37.73,4.3472
988,-121.86,37.7,6.6827
989,-121.89,37.69,3.62
990,-121.77,37.65,7.3588
991,-121.62,37.61,5.7239
992,-121.61,37.77,4.2083
993,-121.72,37.7,6.1023
994,-121.73,37.71,3.9864
995,-121.75,37.71,4.8624
996,-121.77,37.74,9.1531
997,-121.8,37.7,4.7361
998,-121.8,37.69,5.4324
999,-121.82,37.69,4.9375
1000,-121.76,37.69,3.3841
1001,-121.77,37.68,3.5532
1002,-121.78,37.69,3.3618
1003,-121.78,37.69,4.3533
1004,-121.79,37.69,4.5357
1005,-121.76,37.7,5.7068
1006,-121.75,37.69,3.7212
1007,-121.75,37.68,5.2443
1008,-121.76,37.68,4.2361
1009,-121.76,37.68,3.1856
1010,-121.73,37.68,5.4496
1011,-121.78,37.68,3.0222
1012,-121.77,37.68,2.6667
1013,-121.76,37.68,3.7301
1014,-121.77,37.68,4.6806
1015,-121.77,37.67,5.7907
1016,-121.76,37.67,6.3705
1017,-121.78,37.67,5.2649
1018,-121.79,37.67,6.0797
1019,-121.78,37.67,4.8571
1020,-121.78,37.66,3.8523
1021,-121.79,37.66,5.98
1022,-119.78,38.69,2.45
1023,-119.93,38.72,2.2417
1024,-120.0,38.52,3.15
1025,-120.56,38.48,3.4609
1026,-120.59,38.45,3.0
1027,-120.55,38.46,3.2031
1028,-120.55,38.45,2.5208
1029,-120.55,38.43,2.3549
1030,-120.25,38.55,3.0125
1031,-120.79,38.54,2.05
1032,-120.8,38.51,3.125
1033,-120.65,38.5,2.65
1034,-120.76,38.47,3.5
1035,-120.88,38.45,2.5476
1036,-120.79,38.43,3.9107
1037,-120.69,38.44,4.2917
1038,-120.93,38.5,3.3393
1039,-120.97,38.42,4.3029
1040,-120.87,38.37,2.8125
1041,-120.98,38.34,3.5508
1042,-120.88,38.32,3.2589
1043,-120.93,38.26,3.2937
1044,-120.72,38.42,3.0465
1045,-120.77,38.38,2.3125
1046,-120.72,38.38,2.525
1047,-120.66,38.4,3.175
1048,-120.65,38.42,2.6078
1049,-120.62,38.39,2.7399
1050,-120.69,38.36,2.7236
1051,-120.71,38.34,4.4531
1052,-120.8,38.31,3.2135
1053,-121.83,39.76,3.1142
1054,-121.82,39.76,3.0068
1055,-121.86,39.78,3.0905
1056,-121.85,39.77,1.9362
1057,-121.84,39.76,2.3155
1058,-121.86,39.76,2.0094
1059,-121.89,39.76,3.07
1060,-121.88,39.74,1.6785
1061,-121.87,39.75,3.6625
1062,-121.86,39.75,3.5046
1063,-121.87,39.74,3.9
1064,-121.85,39.75,1.8095
1065,-121.85,39.74,2.2833
1066,-121.85,39.74,1.5633
1067,-121.85,39.73,3.4191
1068,-121.85,39.73,0.9393
1069,-121.86,39.74,1.1019
1070,-121.84,39.75,1.7284
1071,-121.84,39.74,2.2621
1072,-121.83,39.74,2.575
1073,-121.8,39.75,4.3309
1074,-121.82,39.75,3.0253
1075,-121.82,39.75,3.2016
1076,-121.8,39.75,3.1125
1077,-121.79,39.73,3.0625
1078,-121.78,39.71,2.125
1079,-121.82,39.73,2.2925
1080,-121.84,39.73,1.6797
1081,-121.84,39.73,1.5481
1082,-121.84,39.73,0.987
1083,-121.84,39.72,0.9566
1084,-121.84,39.73,1.3672
1085,-121.83,39.73,2.0064
1086,-121.85,39.72,1.6911
1087,-121.83,39.72,1.6827
1088,-121.81,39.7,1.5863
1089,-121.82,39.73,1.7426
1090,-121.82,39.72,1.5064
1091,-121.81,39.71,2.0288
1092,-121.87,39.82,4.5032
1093,-121.89,39.71,3.7007
1094,-121.97,39.79,3.5735
1095,-121.84,39.68,3.5375
1096,-121.8,39.64,2.8306
1097,-121.77,39.66,4.712
1098,-121.74,39.59,2.3833
1099,-121.9,39.59,3.0625
1100,-121.75,39.88,2.7143
1101,-121.68,39.82,3.5189
1102,-121.54,40.06,2.4028
1103,-121.51,39.97,2.3036
1104,-121.59,39.86,2.8657
1105,-121.58,39.83,2.2419
1106,-121.6,39.8,2.4537
1107,-121.62,39.79,2.5374
1108,-121.59,39.82,2.3507
1109,-121.6,39.83,2.3079
1110,-121.63,39.82,2.6147
1111,-121.6,39.79,2.567
1112,-121.59,39.79,1.625
1113,-121.59,39.78,1.4048
1114,-121.59,39.78,2.1838
1115,-121.6,39.77,1.875
1116,-121.61,39.77,2.963
1117,-121.63,39.78,2.6823
1118,-121.57,39.8,2.1912
1119,-121.57,39.78,2.0458
1120,-121.59,39.77,2.3068
1121,-121.58,39.79,2.7863
1122,-121.57,39.76,2.0882
1123,-121.58,39.76,3.1061
1124,-121.58,39.76,1.7875
1125,-121.59,39.75,2.2
1126,-121.6,39.77,2.3403
1127,-121.6,39.76,1.8245
1128,-121.61,39.76,2.5428
1129,-121.62,39.77,1.8125
1130,-121.65,39.76,3.0
1131,-121.63,39.76,2.8182
1132,-121.62,39.76,1.7788
1133,-121.62,39.75,1.0625
1134,-121.63,39.75,1.8616
1135,-121.64,39.74,2.3711
1136,-121.71,39.71,3.0660000000000003
1137,-121.66,39.66,2.9625
1138,-121.56,39.69,3.13
1139,-121.57,39.74,2.4623
1140,-121.59,39.74,2.3798
1141,-121.6,39.75,1.9766
1142,-121.6,39.68,2.3958
1143,-121.5,39.83,1.6948
1144,-121.41,39.72,2.3895
1145,-121.39,39.61,2.8871
1146,-121.24,39.65,2.3684
1147,-121.19,39.55,1.4896
1148,-121.36,39.52,2.3917
1149,-121.56,39.52,1.7708
1150,-121.56,39.52,1.7308
1151,-121.56,39.53,1.5771
1152,-121.54,39.6,2.1467
1153,-121.46,39.54,2.9562
1154,-121.49,39.52,3.9028
1155,-121.44,39.5,3.0446
1156,-121.47,39.49,3.2174
1157,-121.47,39.51,2.6921
1158,-121.53,39.53,4.5156
1159,-121.53,39.52,2.4821
1160,-121.53,39.52,2.9688
1161,-121.54,39.51,2.502
1162,-121.52,39.51,2.334
1163,-121.55,39.51,2.0357
1164,-121.55,39.51,0.8024
1165,-121.55,39.51,1.1607
1166,-121.56,39.51,1.3654
1167,-121.56,39.51,1.6352
1168,-121.57,39.5,1.5714
1169,-121.58,39.52,1.9956
1170,-121.58,39.51,1.6389
1171,-121.58,39.5,2.1658
1172,-121.62,39.5,1.6346
1173,-121.61,39.52,1.8661
1174,-121.65,39.53,1.4833
1175,-121.57,39.48,0.8252
1176,-121.55,39.5,1.0585
1177,-121.54,39.5,1.3289
1178,-121.53,39.49,1.5313
1179,-121.54,39.48,1.8047
1180,-121.54,39.47,2.4952
1181,-121.55,39.48,2.2045
1182,-121.49,39.49,2.9965
1183,-121.52,39.5,3.2833
1184,-121.52,39.49,2.6563
1185,-121.52,39.48,2.0455
1186,-121.55,39.45,1.3611
1187,-121.53,39.44,2.6071
1188,-121.55,39.44,1.7727
1189,-121.52,39.43,2.3566
1190,-121.46,39.4,2.425
1191,-121.39,39.39,3.0208
1192,-121.54,39.33,2.5313
1193,-121.59,39.39,2.1776
1194,-121.67,39.37,1.9943
1195,-121.65,39.35,1.7552
1196,-121.67,39.34,2.6607
1197,-121.65,39.32,2.7891
1198,-121.69,39.36,2.3224
1199,-121.7,39.37,1.7885
1200,-121.7,39.36,1.91
1201,-121.7,39.36,2.0474
1202,-121.69,39.36,1.8355
1203,-121.74,39.38,2.3243
1204,-121.8,39.33,2.5259
1205,-121.71,39.42,2.2813
1206,-121.71,39.41,2.1728
1207,-121.75,39.4,2.4943
1208,-121.79,39.48,3.3929
1209,-120.46,38.15,2.3816
1210,-120.55,38.12,2.5
1211,-120.56,38.09,2.3654
1212,-120.55,38.07,2.9063
1213,-120.54,38.07,2.2875
1214,-120.67,37.97,2.6528
1215,-120.46,38.09,3.0
1216,-120.79,38.24,2.9821
1217,-120.9,38.2,2.0472
1218,-120.88,38.16,4.0109
1219,-120.91,38.11,3.636
1220,-120.76,38.12,3.8488
1221,-120.65,38.28,2.1382
1222,-120.72,38.24,2.5473
1223,-120.67,38.19,2.0417
1224,-120.57,38.2,2.6417
1225,-120.43,38.25,2.4583
1226,-120.56,38.39,2.6667
1227,-120.54,38.41,2.5667
1228,-120.42,38.42,2.7344
1229,-120.41,38.33,3.024
1230,-120.55,38.31,1.625
1231,-120.57,38.35,2.2604
1232,-120.36,38.21,2.8208
1233,-120.34,38.23,3.75
1234,-120.33,38.26,4.4063
1235,-120.34,38.25,2.9821
1236,-120.37,38.23,2.6942
1237,-120.37,38.25,2.5352
1238,-120.27,38.29,3.3542
1239,-120.27,38.31,3.075
1240,-120.19,38.42,3.125
1241,-121.91,39.03,2.7841
1242,-122.0,38.99,2.9489
1243,-122.13,39.0,2.2754
1244,-121.99,39.15,2.7137
1245,-122.04,39.22,3.2625
1246,-122.08,39.25,3.017
1247,-122.33,39.1,2.25
1248,-122.2,39.15,3.125
1249,-122.09,39.13,2.331
1250,-122.05,39.34,2.875
1251,-122.17,39.31,2.5625
1252,-122.51,39.3,1.7463
1253,-122.01,39.21,2.2679
1254,-122.01,39.21,2.5556
1255,-122.01,39.21,2.4559
1256,-121.96,39.3,2.1845
1257,-121.65,38.03,3.4402
1258,-121.63,38.03,3.6694
1259,-121.63,38.04,3.2619
1260,-121.73,38.0,5.0016
1261,-121.72,38.0,4.9618
1262,-121.72,37.98,5.0468
1263,-121.68,37.98,3.6411
1264,-121.7,37.98,5.1041
1265,-121.71,37.99,3.3558
1266,-121.67,37.99,4.375
1267,-121.68,37.93,1.6554
1268,-121.7,37.94,2.8828
1269,-121.69,37.95,3.8125
1270,-121.7,37.96,3.2813
1271,-121.66,37.93,4.7426
1272,-121.7,37.91,4.8958
1273,-121.7,37.93,2.2216
1274,-121.74,37.95,5.7104
1275,-121.7,37.93,4.6587
1276,-121.6,37.91,5.1017
1277,-121.6,37.9,6.9051
1278,-121.61,37.86,3.691
1279,-121.64,37.85,4.4583
1280,-121.8,38.01,2.2532
1281,-121.81,38.01,2.2361
1282,-121.81,38.01,2.2639
1283,-121.82,38.02,2.2361
1284,-121.82,38.01,2.1719
1285,-121.82,38.01,1.5988
1286,-121.82,38.01,3.4722
1287,-121.84,38.02,0.536
1288,-121.78,38.01,4.4491
1289,-121.79,38.01,3.1728
1290,-121.79,38.0,3.6118
1291,-121.8,38.01,2.7234
1292,-121.8,38.01,3.5179
1293,-121.78,38.0,5.3245
1294,-121.77,38.01,3.9861
1295,-121.81,37.99,4.8194
1296,-121.81,37.99,5.1435
1297,-121.82,37.98,5.0164
1298,-121.82,38.01,2.6364
1299,-121.82,38.0,2.8466
1300,-121.81,38.0,2.905
1301,-121.82,38.0,4.4583
1302,-121.85,38.0,4.2647
1303,-121.85,38.0,2.0411
1304,-121.83,38.0,2.5495
1305,-121.83,38.0,4.8359
1306,-121.83,37.99,4.9167
1307,-121.83,37.99,4.4853
1308,-121.83,37.99,4.7566
1309,-121.83,38.0,1.7161
1310,-121.84,37.99,3.3625
1311,-121.84,37.99,4.6029
1312,-121.83,37.99,5.6779
1313,-121.79,38.0,2.5893
1314,-121.79,37.99,5.6506
1315,-121.79,37.99,5.7321
1316,-121.8,38.0,3.5368
1317,-121.8,37.99,5.5
1318,-121.77,37.99,5.4409
1319,-121.88,38.03,4.1111
1320,-121.9,38.04,1.2024
1321,-121.86,38.04,1.3958
1322,-121.87,38.02,2.7083
1323,-121.88,38.03,2.0
1324,-121.9,38.03,2.0034
1325,-121.88,38.02,2.5737
1326,-121.89,38.02,3.3371
1327,-121.9,38.02,3.6154
1328,-121.87,38.02,3.1389
1329,-121.88,38.0,4.1947
1330,-121.88,38.01,2.7374
1331,-121.89,38.01,4.2227
1332,-121.88,38.0,5.3098
1333,-121.86,38.0,3.5857
1334,-121.86,38.0,5.25
1335,-121.89,37.99,4.1016
1336,-121.88,37.99,5.5676
1337,-121.87,38.0,4.8542
1338,-121.87,37.99,4.9783
1339,-121.89,38.01,3.0042
1340,-121.9,38.02,2.1417
1341,-121.9,38.01,4.6628
1342,-121.92,38.02,5.102
1343,-121.89,38.01,4.0972
1344,-121.9,38.01,3.5129
1345,-121.9,38.0,4.1094
1346,-121.9,38.0,6.0497
1347,-121.92,38.01,6.1237
1348,-121.93,38.01,5.3363
1349,-121.93,38.02,5.1337
1350,-121.95,38.03,4.0767
1351,-121.94,38.03,1.4871
1352,-121.96,38.02,3.016
1353,-121.95,38.02,2.1013
1354,-121.94,38.02,2.7907
1355,-121.92,38.03,3.5436
1356,-121.92,38.02,4.2067
1357,-121.91,38.02,3.4817
1358,-121.97,38.04,2.5833
1359,-121.97,38.03,3.7043
1360,-121.98,38.05,3.3661
1361,-122.02,38.02,4.8693
1362,-122.0,38.03,6.0424
1363,-122.14,38.02,2.0523
1364,-122.14,38.03,2.5795
1365,-122.13,38.02,2.9583
1366,-122.13,38.01,1.8523
1367,-122.14,38.01,4.5
1368,-122.13,38.01,2.1974
1369,-122.13,38.0,2.5481
1370,-122.16,38.02,5.1265
1371,-122.11,38.01,3.1711
1372,-122.11,38.01,3.3831
1373,-122.12,38.0,4.2042
1374,-122.12,38.01,3.9519
1375,-122.12,38.01,3.609
1376,-122.12,38.01,4.1189
1377,-122.09,38.02,3.8824
1378,-122.1,38.02,3.6523
1379,-122.07,38.0,3.625
1380,-122.09,38.0,5.2015
1381,-122.11,38.0,5.76
1382,-122.08,37.99,5.0509
1383,-122.09,37.99,5.4496
1384,-122.11,37.99,5.1297
1385,-122.11,37.99,4.3875
1386,-122.08,37.97,6.6579
1387,-122.09,37.97,6.9961
1388,-122.11,37.98,6.135
1389,-122.09,37.98,5.6875
1390,-122.12,37.99,4.675
1391,-122.1,37.97,5.6931
1392,-122.1,37.96,4.3571
1393,-122.1,37.96,6.3699
1394,-122.07,37.99,4.5401
1395,-122.07,37.98,4.0154
1396,-122.07,37.97,3.7262
1397,-122.07,37.96,5.0172
1398,-122.06,37.96,4.2917
1399,-122.08,37.96,6.0859
1400,-122.06,37.95,4.7386
1401,-122.07,37.95,4.5893
1402,-122.08,37.95,5.0672
1403,-122.08,37.95,4.8702
1404,-122.07,37.96,5.0445
1405,-122.06,37.96,3.9816
1406,-122.05,37.95,4.175
1407,-122.05,37.94,2.5459
1408,-122.06,37.94,2.5268
1409,-122.07,37.94,3.5057
1410,-122.07,37.94,2.892
1411,-122.08,37.93,5.0761
1412,-122.08,37.94,4.725
1413,-122.07,37.94,4.475
1414,-122.09,37.95,6.0265
1415,-122.09,37.94,6.1922
1416,-122.04,38.0,3.2484
1417,-122.04,37.99,3.2
1418,-122.04,37.99,4.125
1419,-122.05,37.97,6.1359
1420,-122.06,37.99,2.8043
1421,-122.06,37.99,1.8229
1422,-122.05,38.0,3.7333
1423,-122.05,38.0,2.3462
1424,-122.03,37.98,1.3894
1425,-122.04,37.97,2.3152
1426,-122.03,38.0,5.7295
1427,-122.03,38.01,4.5707
1428,-122.04,37.99,3.8897
1429,-122.03,37.98,3.6042
1430,-122.02,38.0,4.6375
1431,-122.03,37.99,4.9022
1432,-122.02,37.99,4.45
1433,-122.03,37.99,4.59
1434,-122.03,37.98,3.4531
1435,-122.01,37.98,3.5179
1436,-122.01,37.98,4.317
1437,-122.0,37.98,5.1118
1438,-122.0,37.97,5.1021
1439,-122.01,37.97,3.6449
1440,-122.02,37.98,2.8456
1441,-122.02,37.98,3.4187
1442,-122.0,37.99,5.4607
1443,-122.0,37.98,5.0915
1444,-121.99,37.98,4.4536
1445,-121.99,37.97,6.2135
1446,-122.0,37.98,4.9219
1447,-122.0,37.98,4.525
1448,-122.01,37.98,4.0507
1449,-122.01,37.99,3.7841
1450,-121.95,37.96,6.1436
1451,-121.97,37.97,6.1168
1452,-121.97,37.97,5.0092
1453,-121.97,37.96,4.7891
1454,-121.96,37.96,5.2145
1455,-121.96,37.95,3.6133
1456,-121.98,37.96,3.65
1457,-121.97,37.97,5.7512
1458,-121.98,37.97,5.9617
1459,-121.98,37.97,5.2442
1460,-121.99,37.97,5.1333
1461,-121.99,37.97,4.6071
1462,-122.0,37.96,3.7
1463,-122.0,37.96,4.5833
1464,-121.96,37.95,3.0859
1465,-121.97,37.95,5.431
1466,-121.98,37.96,3.1573
1467,-121.99,37.96,7.6166
1468,-121.99,37.96,5.5872
1469,-121.98,37.95,6.7371
1470,-121.98,37.95,6.7821
1471,-122.01,37.97,5.3794
1472,-122.02,37.97,4.0
1473,-122.03,37.97,3.25
1474,-122.04,37.97,2.9861
1475,-122.03,37.97,2.9915
1476,-122.04,37.96,2.9097
1477,-122.04,37.97,2.5841
1478,-122.04,37.97,3.1968
1479,-122.04,37.96,2.2411
1480,-122.05,37.96,3.8456
1481,-122.04,37.96,3.6964
1482,-122.04,37.96,1.837
1483,-122.05,37.95,3.1838
1484,-122.05,37.95,5.4482
1485,-122.01,37.95,6.0901
1486,-122.02,37.96,6.6727
1487,-122.03,37.96,2.1083
1488,-122.03,37.95,3.1719
1489,-122.02,37.95,2.4519
1490,-122.03,37.95,4.9485
1491,-122.02,37.95,5.6642
1492,-122.02,37.94,4.2569
1493,-122.01,37.94,6.7061
1494,-122.02,37.94,4.125
1495,-122.01,37.94,6.0704
1496,-122.01,37.94,6.3809
1497,-122.0,37.95,6.8145
1498,-122.01,37.93,7.5898
1499,-122.04,37.95,3.1406
1500,-122.04,37.94,5.6292
1501,-122.05,37.94,4.6602
1502,-122.04,37.95,4.7188
1503,-122.05,37.95,2.85
1504,-122.03,37.94,5.5777
1505,-122.03,37.93,6.0918
1506,-122.05,37.93,4.0473
1507,-122.05,37.93,4.45
1508,-122.05,37.92,4.7094
1509,-122.02,37.92,7.4713
1510,-122.03,37.92,6.5847
1511,-122.01,37.91,7.6877
1512,-122.03,37.91,5.0362
1513,-122.06,37.91,4.1612
1514,-122.06,37.9,2.6998
1515,-122.06,37.89,3.1002
1516,-122.07,37.93,5.0255
1517,-122.07,37.93,3.7433
1518,-122.07,37.92,4.4312
1519,-122.08,37.92,4.4561
1520,-122.08,37.92,6.195
1521,-122.07,37.91,5.0391
1522,-122.07,37.91,3.6833
1523,-122.08,37.9,5.0499
1524,-122.09,37.91,7.0895
1525,-122.07,37.89,4.3864
1526,-122.08,37.89,6.2924
1527,-122.08,37.9,5.1097
1528,-122.07,37.89,5.5636
1529,-122.07,37.89,5.6558
1530,-122.06,37.88,6.5378
1531,-122.05,37.87,6.7192
1532,-122.05,37.9,2.9526
1533,-122.05,37.9,4.6528
1534,-122.05,37.89,4.2625
1535,-122.04,37.89,7.5349
1536,-122.05,37.9,4.8088
1537,-122.04,37.9,5.6986
1538,-122.02,37.89,7.5
1539,-122.04,37.88,4.6424
1540,-122.03,37.86,6.112
1541,-122.04,37.85,9.5862
1542,-121.94,37.73,6.2726
1543,-121.94,37.73,6.1265
1544,-121.93,37.73,6.2048
1545,-121.93,37.73,3.375
1546,-121.95,37.74,6.3325
1547,-121.95,37.74,6.2631
1548,-121.94,37.75,6.2781
1549,-121.92,37.73,2.4821
1550,-121.93,37.74,6.8806
1551,-121.94,37.75,6.6204
1552,-121.97,37.79,6.6131
1553,-121.98,37.8,7.6473
1554,-121.98,37.8,8.155
1555,-121.98,37.81,5.5921
1556,-121.96,37.81,8.3188
1557,-121.97,37.8,7.9168
1558,-121.94,37.8,7.8287
1559,-121.97,37.79,6.7857
1560,-121.95,37.78,6.3942
1561,-121.96,37.76,9.7037
1562,-121.94,37.76,4.6932
1563,-121.93,37.76,10.3345
1564,-121.92,37.74,12.5915
1565,-121.93,37.78,3.1591
1566,-121.96,37.74,15.0001
1567,-121.97,37.76,6.7027
1568,-121.97,37.77,7.2216
1569,-121.98,37.74,7.9393
1570,-122.02,37.84,7.7072
1571,-122.01,37.83,6.5617
1572,-122.0,37.82,4.6042
1573,-121.99,37.82,3.375
1574,-122.03,37.83,9.8708
1575,-121.99,37.77,5.1755
1576,-121.99,37.81,4.9018
1577,-122.02,37.8,7.6518
1578,-122.03,37.87,8.2673
1579,-122.02,37.88,7.3732
1580,-122.02,37.87,8.4352
1581,-122.03,37.86,7.2655
1582,-122.0,37.86,10.7372
1583,-121.97,37.87,13.4883
1584,-121.96,37.84,7.5139
1585,-122.0,37.84,9.5271
1586,-121.96,37.85,12.2478
1587,-121.99,37.83,8.0839
1588,-121.98,37.82,8.003
1589,-121.95,37.81,9.0776
1590,-122.1,37.93,8.039
1591,-122.12,37.94,10.4549
1592,-122.1,37.9,6.5095
1593,-122.14,37.9,10.3224
1594,-122.12,37.91,8.3678
1595,-122.09,37.89,6.8686
1596,-122.1,37.89,5.2079
1597,-122.11,37.89,4.3235
1598,-122.11,37.88,6.4666
1599,-122.12,37.88,8.0448
1600,-122.12,37.89,4.125
1601,-122.13,37.89,2.7411
1602,-122.13,37.87,10.3713
1603,-122.14,37.88,6.2275
1604,-122.07,37.88,3.5536
1605,-122.08,37.88,2.3971
1606,-122.08,37.88,2.9330000000000003
1607,-122.08,37.87,2.9167
1608,-122.06,37.85,3.6437
1609,-122.07,37.86,3.12
1610,-122.06,37.86,4.4551
1611,-122.07,37.86,3.5893
1612,-122.08,37.87,2.4896
1613,-122.1,37.88,7.2315
1614,-122.09,37.86,7.6202
1615,-122.11,37.87,6.5814
1616,-122.12,37.85,8.0074
1617,-122.08,37.84,11.7064
1618,-122.12,37.81,7.6717
1619,-122.12,37.82,6.6657
1620,-122.11,37.83,7.202999999999999
1621,-122.08,37.82,11.3421
1622,-122.14,37.86,4.5744
1623,-122.14,37.85,7.3267
1624,-122.14,37.84,5.6349
1625,-122.16,37.83,7.52
1626,-122.16,37.86,8.1586
1627,-122.18,37.88,4.9
1628,-122.18,37.86,8.9571
1629,-122.16,37.89,8.7589
1630,-122.17,37.88,7.6917
1631,-122.17,37.88,7.6107
1632,-122.17,37.87,6.917000000000001
1633,-122.22,37.88,2.4444
1634,-122.2,37.89,7.3195
1635,-122.2,37.88,7.7736
1636,-122.18,37.91,10.9405
1637,-122.2,37.9,10.3416
1638,-122.18,37.9,9.0064
1639,-122.18,37.89,8.1489
1640,-121.84,37.98,5.2699
1641,-121.81,37.97,6.4753
1642,-121.78,37.97,5.5601
1643,-121.83,37.95,2.875
1644,-121.94,37.83,10.5815
1645,-121.89,37.82,13.2949
1646,-121.91,37.81,13.1499
1647,-121.82,37.81,8.3209
1648,-121.96,37.99,2.9591
1649,-121.96,37.94,5.1582
1650,-121.96,37.95,4.1483
1651,-121.95,37.94,6.8642
1652,-121.97,37.93,6.6134
1653,-122.01,37.92,8.3956
1654,-122.01,37.92,8.1163
1655,-121.99,37.92,9.0243
1656,-121.93,37.89,7.3445
1657,-121.92,37.96,5.2798
1658,-121.94,37.95,7.1978
1659,-121.91,37.93,8.7059
1660,-121.94,37.94,6.2296
1661,-121.94,37.93,7.5695
1662,-121.93,37.93,6.299
1663,-121.93,37.93,6.6049
1664,-121.95,37.94,5.9346
1665,-122.25,38.02,5.7001
1666,-122.25,38.03,5.6293
1667,-122.21,38.02,6.0224
1668,-122.2,37.96,6.7741
1669,-122.23,38.06,3.125
1670,-122.23,38.05,2.5517
1671,-122.21,38.06,3.6154
1672,-122.2,38.04,5.6022
1673,-122.26,38.03,4.4474
1674,-122.27,38.04,2.3103
1675,-122.26,38.03,3.9345
1676,-122.26,38.04,2.694
1677,-122.25,38.05,1.6767
1678,-122.32,38.06,5.0969
1679,-122.28,38.0,3.4471
1680,-122.29,38.0,4.025
1681,-122.36,38.03,4.3173
1682,-122.3,38.0,4.4394
1683,-122.31,38.0,4.621
1684,-122.31,38.01,3.2759
1685,-122.28,37.99,4.375
1686,-122.26,37.98,5.1178
1687,-122.27,37.99,5.8899
1688,-122.27,37.98,6.0289
1689,-122.26,38.02,5.0473
1690,-122.24,38.01,5.7862
1691,-122.24,38.01,6.0102
1692,-122.25,38.0,6.5006
1693,-122.26,38.0,4.2269
1694,-122.26,38.0,5.2375
1695,-122.27,38.0,5.8418
1696,-122.27,38.0,6.1576
1697,-122.26,38.0,6.2073
1698,-122.29,37.98,5.1046
1699,-122.28,37.96,5.5
1700,-122.27,37.97,6.0666
1701,-122.3,37.97,3.6393
1702,-122.3,37.97,3.5353
1703,-122.29,37.97,4.4911
1704,-122.3,37.97,3.375
1705,-122.29,37.94,4.4387
1706,-122.32,37.95,4.45
1707,-122.31,37.94,3.8343
1708,-122.31,37.94,4.3958
1709,-122.32,37.95,4.35
1710,-122.31,37.99,4.2348
1711,-122.3,37.98,3.6518
1712,-122.32,37.97,3.9722
1713,-122.32,38.01,4.6944
